id,name,type,typecode,pname,cityname,adname,address,location,longitude,latitude,citycode,adcode,business_area,tel,query_polygon
BV10039955,黄杨路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线,"121.591014,31.233998",121.591014,31.233998,021,310115,[],021-63189188-542710,"121.550000,31.100000|121.700000,31.250000"
BV11649016,龙东大道(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.616797,31.220768",121.616797,31.220768,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10039953,龙居路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线,"121.558253,31.256772",121.558253,31.256772,021,310115,[],[],"121.550000,31.250000|121.700000,31.400000"
BV10039851,龙阳路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线;18号线;2号线;7号线;磁浮线,"121.557634,31.203575",121.557634,31.203575,021,310115,[],"021-63189188-560100,021-63189188-673200,021-63189188-581218","121.550000,31.100000|121.700000,31.250000"
BV09248055,万安路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)20号线一期东段,"121.476339,31.301089",121.476339,31.301089,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV11581689,上海外国语大学(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线,"121.481101,31.274864",121.481101,31.274864,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039989,东宝兴路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,3号线,"121.480202,31.259886",121.480202,31.259886,021,310109,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10039995,临平路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,4号线,"121.500696,31.260874",121.500696,31.260874,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV09024025,凉城路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线;(在建)20号线一期东段,"121.469133,31.279874",121.469133,31.279874,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV11581686,周家嘴路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线,"121.501312,31.258495",121.501312,31.258495,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039974,四川北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,10号线,"121.484208,31.252035",121.484208,31.252035,021,310109,[],021-63189188-501800,"121.400000,31.250000|121.550000,31.400000"
BV10025270,四平路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,10号线;8号线,"121.501488,31.274880",121.501488,31.274880,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10039932,国际客运中心(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,12号线,"121.498158,31.250160",121.498158,31.250160,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10030068,大柏树(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,3号线,"121.483216,31.289433",121.483216,31.289433,021,310109,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10039931,大连路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,12号线;4号线,"121.513088,31.257938",121.513088,31.257938,021,310109,[],"021-63189188,021-64370000","121.400000,31.250000|121.550000,31.400000"
BV10039933,天潼路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,10号线;12号线,"121.482321,31.243815",121.482321,31.243815,021,310109,[],021-63189188-501700,"121.400000,31.100000|121.550000,31.250000"
BV11653223,广灵二路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)20号线一期东段,"121.479124,31.281963",121.479124,31.281963,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV11581693,广灵四路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线,"121.465815,31.285999",121.465815,31.285999,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10024879,提篮桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线;12号线,"121.506801,31.253518",121.506801,31.253518,021,310109,[],021-63189188-521300,"121.400000,31.250000|121.550000,31.400000"
BV10039912,曲阳路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,8号线,"121.491138,31.276524",121.491138,31.276524,021,310109,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10039996,杨树浦路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,4号线,"121.517210,31.251935",121.517210,31.251935,021,310109,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10026161,江湾镇(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)20号线一期东段;3号线,"121.485064,31.305566",121.485064,31.305566,021,310109,[],021-64370000,"121.400000,31.250000|121.550000,31.400000"
BV10039975,海伦路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线;10号线;4号线,"121.488697,31.259303",121.488697,31.259303,021,310109,[],"021-63189188,021-63189188-641510","121.400000,31.250000|121.550000,31.400000"
BV11581682,甜爱路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线,"121.483602,31.264415",121.483602,31.264415,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10024871,虹口足球场(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,3号线;8号线,"121.479154,31.271392",121.479154,31.271392,021,310109,[],"021-64370000,021-63189188-631160","121.400000,31.250000|121.550000,31.400000"
BV10039988,赤峰路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,3号线,"121.482429,31.281247",121.482429,31.281247,021,310109,[],021-63189188-631170,"121.400000,31.250000|121.550000,31.400000"
BV11581679,车站北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)19号线,"121.467200,31.297161",121.467200,31.297161,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV09248054,车站南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,(在建)20号线一期东段,"121.476841,31.292917",121.476841,31.292917,021,310109,[],[],"121.400000,31.250000|121.550000,31.400000"
BV10024783,邮电新村(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,虹口区,10号线,"121.494247,31.268431",121.494247,31.268431,021,310109,[],021-63189188-502000,"121.400000,31.250000|121.550000,31.400000"
BV09305182,亭林(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,金山区,(在建)南枫线,"121.358382,30.893168",121.358382,30.893168,021,310116,[],[],"121.250000,30.800000|121.400000,30.950000"
BV09305181,朱泾(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,金山区,(在建)南枫线,"121.152396,30.885135",121.152396,30.885135,021,310116,[],[],"121.100000,30.800000|121.250000,30.950000"
BV09305191,朱泾东(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,金山区,(在建)南枫线,"121.221320,30.895093",121.221320,30.895093,021,310116,[],[],"121.100000,30.800000|121.250000,30.950000"
BV09305192,枫泾站(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,金山区,(在建)南枫线,"121.031338,30.892551",121.031338,30.892551,021,310116,[],[],"120.950000,30.800000|121.100000,30.950000"
BV09305189,金山北站(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,金山区,(在建)南枫线,"121.091756,30.892223",121.091756,30.892223,021,310116,[],[],"120.950000,30.800000|121.100000,30.950000"
BV10025388,上海动物园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线,"121.368137,31.190246",121.368137,31.190246,021,310105,[],021-63189188-500400,"121.250000,31.100000|121.400000,31.250000"
BV10025398,中山公园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,2号线;3号线;4号线,"121.415773,31.217948",121.415773,31.217948,021,310105,[],"021-64370000,021-63189188-26031080","121.400000,31.100000|121.550000,31.250000"
BV10039970,伊犁路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线,"121.403899,31.198880",121.403899,31.198880,021,310105,[],021-63189188-500721,"121.400000,31.100000|121.550000,31.250000"
BV10030316,北新泾(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,2号线,"121.373998,31.216395",121.373998,31.216395,021,310105,[],021-64370000,"121.250000,31.100000|121.400000,31.250000"
BV10820972,姚虹路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,15号线,"121.406405,31.191550",121.406405,31.191550,021,310105,[],021-63189188-551600,"121.400000,31.100000|121.550000,31.250000"
BV10039902,威宁路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,2号线,"121.387285,31.214870",121.387285,31.214870,021,310105,[],021-64370000,"121.250000,31.100000|121.400000,31.250000"
BV10039901,娄山关路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,15号线;2号线,"121.404058,31.211158",121.404058,31.211158,021,310105,[],021-63189188-551800,"121.400000,31.100000|121.550000,31.250000"
BV10039971,宋园路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线,"121.412080,31.196540",121.412080,31.196540,021,310105,[],021-63189188-500800,"121.400000,31.100000|121.550000,31.250000"
BV10039992,延安西路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,3号线;4号线,"121.417062,31.209616",121.417062,31.209616,021,310105,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10039969,水城路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线,"121.392259,31.199482",121.392259,31.199482,021,310105,[],021-63189188-500621,"121.250000,31.100000|121.400000,31.250000"
BV10039805,江苏路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,11号线;2号线,"121.430635,31.220408",121.430635,31.220408,021,310105,[],021-53554630-511700,"121.400000,31.100000|121.550000,31.250000"
BV10039903,淞虹路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,2号线,"121.359536,31.218225",121.359536,31.218225,021,310105,[],021-63189188-620200,"121.250000,31.100000|121.400000,31.250000"
BV10820978,红宝石路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,15号线,"121.398372,31.198863",121.398372,31.198863,021,310105,[],021-63189188-551700,"121.250000,31.100000|121.400000,31.250000"
BV10039980,虹桥1号航站楼(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线,"121.347371,31.191363",121.347371,31.191363,021,310105,[],021-63189188-500300,"121.250000,31.100000|121.400000,31.250000"
BV10039972,虹桥路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线;3号线;4号线,"121.420814,31.197524",121.420814,31.197524,021,310105,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10039968,龙溪路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,长宁区,10号线,"121.380034,31.194400",121.380034,31.194400,021,310105,[],021-63189188-500500,"121.250000,31.100000|121.400000,31.250000"
BV10026129,七宝(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线;9号线,"121.349221,31.155287",121.349221,31.155287,021,310112,[],021-64370000,"121.250000,31.100000|121.400000,31.250000"
BV09373929,七宝北(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线,"121.343565,31.163683",121.343565,31.163683,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10037368,七莘路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)12号线西延线;(在建)嘉闵线;12号线,"121.362461,31.131634",121.362461,31.131634,021,310112,[],021-63189188-523110,"121.250000,31.100000|121.400000,31.250000"
BV10538971,三鲁公路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,浦江线,"121.527389,31.056108",121.527389,31.056108,021,310112,[],021-64370000,"121.400000,30.950000|121.550000,31.100000"
BV10039936,东兰路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,12号线,"121.391919,31.155826",121.391919,31.155826,021,310112,[],021-63189188-522910,"121.250000,31.100000|121.400000,31.250000"
BV10538975,东城一路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,浦江线,"121.532093,31.030390",121.532093,31.030390,021,310112,[],021-63189188-688720,"121.400000,30.950000|121.550000,31.100000"
BV10028337,东川路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线;5号线,"121.419901,31.018197",121.419901,31.018197,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10039876,中春路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,9号线;市域机场线,"121.334596,31.149766",121.334596,31.149766,021,310112,[],021-64370000,"121.250000,31.100000|121.400000,31.250000"
BV09356645,交大紫竹路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.435324,31.018666",121.435324,31.018666,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10820989,元江路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.431901,31.062815",121.431901,31.062815,021,310112,[],021-63189188-550300,"121.400000,30.950000|121.550000,31.100000"
BV09332361,兰香湖南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)15号线南延,"121.455472,31.014028",121.455472,31.014028,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV09332392,前湾公园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)13号线西延伸;(在建)示范区线,"121.273391,31.220100",121.273391,31.220100,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10040000,剑川路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.416582,31.026483",121.416582,31.026483,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV09356647,北吴路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.462275,31.062725",121.462275,31.062725,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10026118,北桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.410054,31.045112",121.410054,31.045112,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV09373928,北翟路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线,"121.322930,31.216011",121.322930,31.216011,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV09356649,华东师范大学(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.465347,31.027562",121.465347,31.027562,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10040002,华宁路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.395255,31.007467",121.395255,31.007467,021,310112,[],[],"121.250000,30.950000|121.400000,31.100000"
BV10820975,双柏路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.421750,31.083214",121.421750,31.083214,021,310112,[],021-63189188-550400,"121.400000,30.950000|121.550000,31.100000"
BV10039878,合川路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,9号线,"121.384772,31.166542",121.384772,31.166542,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10820988,吴中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.413905,31.184345",121.413905,31.184345,021,310112,[],021-63189188-551500,"121.400000,31.100000|121.550000,31.250000"
BV09356644,吴泾(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.466244,31.049273",121.466244,31.049273,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV09356646,吴泾北(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.456646,31.094568",121.456646,31.094568,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV11471645,墨江路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.460042,31.072655",121.460042,31.072655,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10039895,外环路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,1号线,"121.393020,31.120899",121.393020,31.120899,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV11592915,季乐路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)13号线西延伸,"121.277968,31.211110",121.277968,31.211110,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10040003,文井路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.380775,31.003597",121.380775,31.003597,021,310112,[],021-64370000,"121.250000,30.950000|121.400000,31.100000"
BV10039877,星中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,9号线,"121.368903,31.158109",121.368903,31.158109,021,310112,[],021-64370000,"121.250000,31.100000|121.400000,31.250000"
BV10039998,春申路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.385818,31.098250",121.385818,31.098250,021,310112,[],[],"121.250000,30.950000|121.400000,31.100000"
BV09301414,景洪路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)19号线;15号线;市域机场线,"121.444310,31.109817",121.444310,31.109817,021,310112,[],"021-63189188-550800,021-64370000","121.400000,31.100000|121.550000,31.250000"
BV10820967,景西路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.418760,31.099727",121.418760,31.099727,021,310112,[],021-63189188-550600,"121.400000,30.950000|121.550000,31.100000"
BV10820977,曙建路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.417897,31.090625",121.417897,31.090625,021,310112,[],021-63189188-550500,"121.400000,30.950000|121.550000,31.100000"
BV10820968,永德路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.443203,31.039147",121.443203,31.039147,021,310112,[],021-63189188-550200,"121.400000,30.950000|121.550000,31.100000"
BV10538972,汇臻路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,浦江线,"121.524558,31.025245",121.524558,31.025245,021,310112,[],021-63189188-688720,"121.400000,30.950000|121.550000,31.100000"
BV10717293,江川路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.423474,31.005428",121.423474,31.005428,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10039919,江月路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,8号线,"121.508603,31.084253",121.508603,31.084253,021,310112,[],021-64370000,"121.400000,30.950000|121.550000,31.100000"
BV10039921,沈杜公路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,8号线;浦江线,"121.512272,31.061427",121.512272,31.061427,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10032461,浦江镇(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,8号线,"121.506272,31.096590",121.506272,31.096590,021,310112,[],021-64370000,"121.400000,30.950000|121.550000,31.100000"
BV10538974,浦航路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,浦江线,"121.530591,31.040993",121.530591,31.040993,021,310112,[],021-63189188-688720,"121.400000,30.950000|121.550000,31.100000"
BV11471647,澄江路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.459611,31.084171",121.459611,31.084171,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV09373931,申滨南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线,"121.327256,31.175601",121.327256,31.175601,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10820981,紫竹高新区(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)15号线南延;(在建)23号线;15号线,"121.451221,31.023190",121.451221,31.023190,021,310112,[],021-63189188-550100,"121.400000,30.950000|121.550000,31.100000"
BV10039967,紫藤路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,10号线,"121.364831,31.169674",121.364831,31.169674,021,310112,[],021-63189188-503000,"121.250000,31.100000|121.400000,31.250000"
BV11471649,紫龙路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)23号线,"121.469362,31.033822",121.469362,31.033822,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV11592914,纪翟路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)13号线西延伸,"121.278196,31.229840",121.278196,31.229840,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV09163660,联曹路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)19号线,"121.443703,31.096327",121.443703,31.096327,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10039920,联航路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,8号线,"121.510594,31.073567",121.510594,31.073567,021,310112,[],021-64370000,"121.400000,30.950000|121.550000,31.100000"
BV10039966,航中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,10号线,"121.355336,31.165417",121.355336,31.165417,021,310112,[],021-63189188-503121,"121.250000,31.100000|121.400000,31.250000"
BV10039918,芦恒路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,8号线,"121.498226,31.119059",121.498226,31.119059,021,310112,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10025001,莘庄(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,1号线;5号线,"121.385373,31.111152",121.385373,31.111152,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV11550036,莘建东路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线,"121.379143,31.109615",121.379143,31.109615,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10026897,莲花路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,1号线,"121.402910,31.130900",121.402910,31.130900,021,310112,[],021-63189188-610310,"121.400000,31.100000|121.550000,31.250000"
BV11581692,虹建路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)19号线,"121.444993,31.086655",121.444993,31.086655,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10039904,虹桥2号航站楼(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线;(在建)示范区线;10号线;2号线;市域机场线,"121.324443,31.194055",121.324443,31.194055,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10039905,虹桥火车站(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,10号线;17号线;2号线,"121.318910,31.193987",121.318910,31.193987,021,310112,[],021-63189188-571378,"121.250000,31.100000|121.400000,31.250000"
BV10820980,虹梅南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,15号线,"121.433059,31.103839",121.433059,31.103839,021,310112,[],021-63189188-550700,"121.400000,31.100000|121.550000,31.250000"
BV10039934,虹莘路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,12号线,"121.380349,31.137452",121.380349,31.137452,021,310112,[],021-63189188-523110,"121.250000,31.100000|121.400000,31.250000"
BV11592917,运乐路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)13号线西延伸,"121.283138,31.204527",121.283138,31.204527,021,310112,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10040001,金平路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.410186,31.011282",121.410186,31.011282,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10039999,银都路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,(在建)嘉闵线;5号线,"121.390264,31.089345",121.390264,31.089345,021,310112,[],[],"121.250000,30.950000|121.400000,31.100000"
BV10538973,闵瑞路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,浦江线,"121.530323,31.047956",121.530323,31.047956,021,310112,[],021-63189188-688720,"121.400000,30.950000|121.550000,31.100000"
BV10040004,闵行开发区(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.369712,31.000627",121.369712,31.000627,021,310112,[],021-64370000,"121.250000,30.950000|121.400000,31.100000"
BV10039935,顾戴路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,12号线,"121.391850,31.140888",121.391850,31.140888,021,310112,[],021-63189188-523010,"121.250000,31.100000|121.400000,31.250000"
BV10026120,颛桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,5号线,"121.401868,31.067013",121.401868,31.067013,021,310112,[],[],"121.400000,30.950000|121.550000,31.100000"
BV10025472,龙柏新村(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,闵行区,10号线,"121.370480,31.176882",121.370480,31.176882,021,310112,[],021-63189188-502900,"121.250000,31.100000|121.400000,31.250000"
BV10538934,东方绿舟(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.019534,31.098544",121.019534,31.098544,021,310118,[],021-64370000,"120.950000,30.950000|121.100000,31.100000"
BV09410390,凤溪(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线,"121.232024,31.196084",121.232024,31.196084,021,310118,[],[],"121.100000,31.100000|121.250000,31.250000"
BV09234160,华青路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)示范区线,"121.129975,31.186773",121.129975,31.186773,021,310118,[],[],"121.100000,31.100000|121.250000,31.250000"
BV10538930,嘉松中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.223916,31.164099",121.223916,31.164099,021,310118,[],021-63189188-570800,"121.100000,31.100000|121.250000,31.250000"
BV09334326,国家会展中心(17号线)(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.293040,31.191678",121.293040,31.191678,021,310118,[],021-63189188-571200,"121.250000,31.100000|121.400000,31.250000"
BV09334324,国家会展中心(2号线)(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,2号线,"121.299204,31.188367",121.299204,31.188367,021,310118,[],021-63189188-625410,"121.250000,31.100000|121.400000,31.250000"
BV09334328,国家会展中心(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,(在建)13号线西延伸,"121.295280,31.191654",121.295280,31.191654,021,310118,[],[],"121.250000,31.100000|121.400000,31.250000"
BV10538938,徐泾北城(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,青浦区,17号线,"121.241668,31.175518",121.241668,31.175518,021,310118,[],021-64370000,"121.100000,31.100000|121.250000,31.250000"
